series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30
T1,1988-01-01 00:00:00+00:00,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0,8483.0,8655.0,10895.0,10865.0,10936.0
T1,1988-01-02 00:00:00+00:00,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0,8483.0,8655.0,10895.0,10865.0
T1,1988-01-03 00:00:00+00:00,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0,8483.0,8655.0,10895.0
T1,1988-01-04 00:00:00+00:00,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0,8483.0,8655.0
T1,1988-01-05 00:00:00+00:00,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0,8483.0
T1,1988-01-06 00:00:00+00:00,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0,10667.0
T1,1988-01-07 00:00:00+00:00,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0,11179.0
T1,1988-01-08 00:00:00+00:00,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0,10844.0
T1,1988-01-09 00:00:00+00:00,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0,10937.0
T1,1988-01-10 00:00:00+00:00,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0,11035.0
T1,1988-01-11 00:00:00+00:00,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0,8807.0
T1,1988-01-12 00:00:00+00:00,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0,8239.0
T1,1988-01-13 00:00:00+00:00,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0,10933.0
T1,1988-01-14 00:00:00+00:00,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0,11533.0
T1,1988-01-15 00:00:00+00:00,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0,11132.0
T1,1988-01-16 00:00:00+00:00,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0,11394.0
T1,1988-01-17 00:00:00+00:00,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0,11872.0
T1,1988-01-18 00:00:00+00:00,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0,8920.0
T1,1988-01-19 00:00:00+00:00,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0,8360.0
T1,1988-01-20 00:00:00+00:00,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0,11531.0
T1,1988-01-21 00:00:00+00:00,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0,11162.0
T1,1988-01-22 00:00:00+00:00,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0,10301.0
T1,1988-01-23 00:00:00+00:00,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0,8919.0
T1,1988-01-24 00:00:00+00:00,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0,7881.0
T1,1988-01-25 00:00:00+00:00,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0,8446.0
T1,1988-01-26 00:00:00+00:00,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0,8541.0
T1,1988-01-27 00:00:00+00:00,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0,11462.0
T1,1988-01-28 00:00:00+00:00,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0,12181.0
T1,1988-01-29 00:00:00+00:00,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0,11843.0
T1,1988-01-30 00:00:00+00:00,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0,10812.0
T1,1988-01-31 00:00:00+00:00,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0,8494.0
T1,1988-02-01 00:00:00+00:00,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0,8049.0
T1,1988-02-02 00:00:00+00:00,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0,8177.0
T1,1988-02-03 00:00:00+00:00,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0,10202.0
T1,1988-02-04 00:00:00+00:00,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0,10927.0
T1,1988-02-05 00:00:00+00:00,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0,10669.0
T1,1988-02-06 00:00:00+00:00,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0,10814.0
T1,1988-02-07 00:00:00+00:00,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0,10748.0
T1,1988-02-08 00:00:00+00:00,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0,8645.0
T1,1988-02-09 00:00:00+00:00,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0,8299.0
T1,1988-02-10 00:00:00+00:00,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0,10652.0
T1,1988-02-11 00:00:00+00:00,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0,11173.0
T1,1988-02-12 00:00:00+00:00,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0,10685.0
T1,1988-02-13 00:00:00+00:00,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0,10781.0
T1,1988-02-14 00:00:00+00:00,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0,11141.0
T1,1988-02-15 00:00:00+00:00,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0,8835.0
T1,1988-02-16 00:00:00+00:00,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0,8516.0
T1,1988-02-17 00:00:00+00:00,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0,10617.0
T1,1988-02-18 00:00:00+00:00,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0,11156.0
T1,1988-02-19 00:00:00+00:00,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0,11001.0
T1,1988-02-20 00:00:00+00:00,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0,10949.0
T1,1988-02-21 00:00:00+00:00,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0,10927.0
T1,1988-02-22 00:00:00+00:00,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0,8728.0
T1,1988-02-23 00:00:00+00:00,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0,8573.0
T1,1988-02-24 00:00:00+00:00,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0,10784.0
T1,1988-02-25 00:00:00+00:00,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0,10971.0
T1,1988-02-26 00:00:00+00:00,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0,10865.0
T1,1988-02-27 00:00:00+00:00,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0,10689.0
T1,1988-02-28 00:00:00+00:00,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0,11019.0
T1,1988-02-29 00:00:00+00:00,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0,8899.0
T1,1988-03-01 00:00:00+00:00,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0,8515.0
T1,1988-03-02 00:00:00+00:00,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0,10747.0
T1,1988-03-03 00:00:00+00:00,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0,11370.0
T1,1988-03-04 00:00:00+00:00,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0,10879.0
T1,1988-03-05 00:00:00+00:00,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0,10802.0
T1,1988-03-06 00:00:00+00:00,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0,10944.0
T1,1988-03-07 00:00:00+00:00,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0,8721.0
T1,1988-03-08 00:00:00+00:00,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0,8310.0
T1,1988-03-09 00:00:00+00:00,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0,10624.0
T1,1988-03-10 00:00:00+00:00,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0,11268.0
T1,1988-03-11 00:00:00+00:00,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0,11170.0
T1,1988-03-12 00:00:00+00:00,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0,11020.0
T1,1988-03-13 00:00:00+00:00,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0,11160.0
T1,1988-03-14 00:00:00+00:00,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0,8720.0
T1,1988-03-15 00:00:00+00:00,11103.0,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0,8730.0
T1,1988-03-16 00:00:00+00:00,11043.0,11103.0,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0,10360.0
T1,1988-03-17 00:00:00+00:00,10918.0,11043.0,11103.0,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0,11259.0
T1,1988-03-18 00:00:00+00:00,11089.0,10918.0,11043.0,11103.0,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0,11162.0
T1,1988-03-19 00:00:00+00:00,8755.0,11089.0,10918.0,11043.0,11103.0,10379.0,8291.0,8723.0,10790.0,10873.0,10721.0,11309.0,10536.0,8383.0,8917.0,11010.0,11090.0,11017.0,11501.0,9798.0,8499.0,9018.0,11084.0,10792.0,10681.0,11001.0,10833.0,8422.0,9208.0,11129.0,11040.0
