series_name,timestamp,value,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7
price,2019-10-24 00:00:00+00:00,7456.0,7748.0,8209.0,8235.0,8030.0,7979.0,7980.0,8057.0
price,2019-10-25 00:00:00+00:00,7873.0,7456.0,7748.0,8209.0,8235.0,8030.0,7979.0,7980.0
price,2019-10-26 00:00:00+00:00,9321.0,7873.0,7456.0,7748.0,8209.0,8235.0,8030.0,7979.0
price,2019-10-27 00:00:00+00:00,9407.0,9321.0,7873.0,7456.0,7748.0,8209.0,8235.0,8030.0
price,2019-10-28 00:00:00+00:00,9466.0,9407.0,9321.0,7873.0,7456.0,7748.0,8209.0,8235.0
price,2019-10-29 00:00:00+00:00,9388.0,9466.0,9407.0,9321.0,7873.0,7456.0,7748.0,8209.0
price,2019-10-30 00:00:00+00:00,9218.0,9388.0,9466.0,9407.0,9321.0,7873.0,7456.0,7748.0
price,2019-10-31 00:00:00+00:00,9196.0,9218.0,9388.0,9466.0,9407.0,9321.0,7873.0,7456.0
price,2019-11-01 00:00:00+00:00,9176.0,9196.0,9218.0,9388.0,9466.0,9407.0,9321.0,7873.0
price,2019-11-02 00:00:00+00:00,9292.0,9176.0,9196.0,9218.0,9388.0,9466.0,9407.0,9321.0
price,2019-11-03 00:00:00+00:00,9245.0,9292.0,9176.0,9196.0,9218.0,9388.0,9466.0,9407.0
price,2019-11-04 00:00:00+00:00,9285.0,9245.0,9292.0,9176.0,9196.0,9218.0,9388.0,9466.0
price,2019-11-05 00:00:00+00:00,9357.0,9285.0,9245.0,9292.0,9176.0,9196.0,9218.0,9388.0
price,2019-11-06 00:00:00+00:00,9362.0,9357.0,9285.0,9245.0,9292.0,9176.0,9196.0,9218.0
price,2019-11-07 00:00:00+00:00,9274.0,9362.0,9357.0,9285.0,9245.0,9292.0,9176.0,9196.0
price,2019-11-08 00:00:00+00:00,9015.0,9274.0,9362.0,9357.0,9285.0,9245.0,9292.0,9176.0
price,2019-11-09 00:00:00+00:00,8833.0,9015.0,9274.0,9362.0,9357.0,9285.0,9245.0,9292.0
price,2019-11-10 00:00:00+00:00,8922.0,8833.0,9015.0,9274.0,9362.0,9357.0,9285.0,9245.0
price,2019-11-11 00:00:00+00:00,8830.0,8922.0,8833.0,9015.0,9274.0,9362.0,9357.0,9285.0
price,2019-11-12 00:00:00+00:00,8776.0,8830.0,8922.0,8833.0,9015.0,9274.0,9362.0,9357.0
price,2019-11-13 00:00:00+00:00,8797.0,8776.0,8830.0,8922.0,8833.0,9015.0,9274.0,9362.0
price,2019-11-14 00:00:00+00:00,8728.0,8797.0,8776.0,8830.0,8922.0,8833.0,9015.0,9274.0
price,2019-11-15 00:00:00+00:00,8601.0,8728.0,8797.0,8776.0,8830.0,8922.0,8833.0,9015.0
price,2019-11-16 00:00:00+00:00,8524.0,8601.0,8728.0,8797.0,8776.0,8830.0,8922.0,8833.0
price,2019-11-17 00:00:00+00:00,8584.0,8524.0,8601.0,8728.0,8797.0,8776.0,8830.0,8922.0
price,2019-11-18 00:00:00+00:00,8460.0,8584.0,8524.0,8601.0,8728.0,8797.0,8776.0,8830.0
price,2019-11-19 00:00:00+00:00,8204.0,8460.0,8584.0,8524.0,8601.0,8728.0,8797.0,8776.0
price,2019-11-20 00:00:00+00:00,8176.0,8204.0,8460.0,8584.0,8524.0,8601.0,8728.0,8797.0
price,2019-11-21 00:00:00+00:00,7924.0,8176.0,8204.0,8460.0,8584.0,8524.0,8601.0,8728.0
price,2019-11-22 00:00:00+00:00,7367.0,7924.0,8176.0,8204.0,8460.0,8584.0,8524.0,8601.0
price,2019-11-23 00:00:00+00:00,7255.0,7367.0,7924.0,8176.0,8204.0,8460.0,8584.0,8524.0
price,2019-11-24 00:00:00+00:00,7209.0,7255.0,7367.0,7924.0,8176.0,8204.0,8460.0,8584.0
price,2019-11-25 00:00:00+00:00,6978.0,7209.0,7255.0,7367.0,7924.0,8176.0,8204.0,8460.0
price,2019-11-26 00:00:00+00:00,7165.0,6978.0,7209.0,7255.0,7367.0,7924.0,8176.0,8204.0
price,2019-11-27 00:00:00+00:00,7269.0,7165.0,6978.0,7209.0,7255.0,7367.0,7924.0,8176.0
price,2019-11-28 00:00:00+00:00,7555.0,7269.0,7165.0,6978.0,7209.0,7255.0,7367.0,7924.0
price,2019-11-29 00:00:00+00:00,7595.0,7555.0,7269.0,7165.0,6978.0,7209.0,7255.0,7367.0
price,2019-11-30 00:00:00+00:00,7673.0,7595.0,7555.0,7269.0,7165.0,6978.0,7209.0,7255.0
price,2019-12-01 00:00:00+00:00,7360.0,7673.0,7595.0,7555.0,7269.0,7165.0,6978.0,7209.0
price,2019-12-02 00:00:00+00:00,7315.0,7360.0,7673.0,7595.0,7555.0,7269.0,7165.0,6978.0
price,2019-12-03 00:00:00+00:00,7319.0,7315.0,7360.0,7673.0,7595.0,7555.0,7269.0,7165.0
price,2019-12-04 00:00:00+00:00,7314.0,7319.0,7315.0,7360.0,7673.0,7595.0,7555.0,7269.0
price,2019-12-05 00:00:00+00:00,7351.0,7314.0,7319.0,7315.0,7360.0,7673.0,7595.0,7555.0
price,2019-12-06 00:00:00+00:00,7436.0,7351.0,7314.0,7319.0,7315.0,7360.0,7673.0,7595.0
price,2019-12-07 00:00:00+00:00,7556.0,7436.0,7351.0,7314.0,7319.0,7315.0,7360.0,7673.0
price,2019-12-08 00:00:00+00:00,7549.0,7556.0,7436.0,7351.0,7314.0,7319.0,7315.0,7360.0
price,2019-12-09 00:00:00+00:00,7492.0,7549.0,7556.0,7436.0,7351.0,7314.0,7319.0,7315.0
price,2019-12-10 00:00:00+00:00,7340.0,7492.0,7549.0,7556.0,7436.0,7351.0,7314.0,7319.0
price,2019-12-11 00:00:00+00:00,7266.0,7340.0,7492.0,7549.0,7556.0,7436.0,7351.0,7314.0
price,2019-12-12 00:00:00+00:00,7217.0,7266.0,7340.0,7492.0,7549.0,7556.0,7436.0,7351.0
price,2019-12-13 00:00:00+00:00,7258.0,7217.0,7266.0,7340.0,7492.0,7549.0,7556.0,7436.0
price,2019-12-14 00:00:00+00:00,7204.0,7258.0,7217.0,7266.0,7340.0,7492.0,7549.0,7556.0
price,2019-12-15 00:00:00+00:00,7128.0,7204.0,7258.0,7217.0,7266.0,7340.0,7492.0,7549.0
price,2019-12-16 00:00:00+00:00,7085.0,7128.0,7204.0,7258.0,7217.0,7266.0,7340.0,7492.0
price,2019-12-17 00:00:00+00:00,6854.0,7085.0,7128.0,7204.0,7258.0,7217.0,7266.0,7340.0
price,2019-12-18 00:00:00+00:00,6799.0,6854.0,7085.0,7128.0,7204.0,7258.0,7217.0,7266.0
price,2019-12-19 00:00:00+00:00,7178.0,6799.0,6854.0,7085.0,7128.0,7204.0,7258.0,7217.0
price,2019-12-20 00:00:00+00:00,7211.0,7178.0,6799.0,6854.0,7085.0,7128.0,7204.0,7258.0
price,2019-12-21 00:00:00+00:00,7208.0,7211.0,7178.0,6799.0,6854.0,7085.0,7128.0,7204.0
price,2019-12-22 00:00:00+00:00,7276.0,7208.0,7211.0,7178.0,6799.0,6854.0,7085.0,7128.0
price,2019-12-23 00:00:00+00:00,7529.0,7276.0,7208.0,7211.0,7178.0,6799.0,6854.0,7085.0
price,2019-12-24 00:00:00+00:00,7362.0,7529.0,7276.0,7208.0,7211.0,7178.0,6799.0,6854.0
price,2019-12-25 00:00:00+00:00,7283.0,7362.0,7529.0,7276.0,7208.0,7211.0,7178.0,6799.0
price,2019-12-26 00:00:00+00:00,7278.0,7283.0,7362.0,7529.0,7276.0,7208.0,7211.0,7178.0
price,2019-12-27 00:00:00+00:00,7263.0,7278.0,7283.0,7362.0,7529.0,7276.0,7208.0,7211.0
price,2019-12-28 00:00:00+00:00,7361.0,7263.0,7278.0,7283.0,7362.0,7529.0,7276.0,7208.0
price,2019-12-29 00:00:00+00:00,7469.0,7361.0,7263.0,7278.0,7283.0,7362.0,7529.0,7276.0
price,2019-12-30 00:00:00+00:00,7388.0,7469.0,7361.0,7263.0,7278.0,7283.0,7362.0,7529.0
price,2019-12-31 00:00:00+00:00,7293.0,7388.0,7469.0,7361.0,7263.0,7278.0,7283.0,7362.0
price,2020-01-01 00:00:00+00:00,7238.0,7293.0,7388.0,7469.0,7361.0,7263.0,7278.0,7283.0
price,2020-01-02 00:00:00+00:00,7127.0,7238.0,7293.0,7388.0,7469.0,7361.0,7263.0,7278.0
price,2020-01-03 00:00:00+00:00,7250.0,7127.0,7238.0,7293.0,7388.0,7469.0,7361.0,7263.0
price,2020-01-04 00:00:00+00:00,7390.0,7250.0,7127.0,7238.0,7293.0,7388.0,7469.0,7361.0
price,2020-01-05 00:00:00+00:00,7503.0,7390.0,7250.0,7127.0,7238.0,7293.0,7388.0,7469.0
price,2020-01-06 00:00:00+00:00,7588.0,7503.0,7390.0,7250.0,7127.0,7238.0,7293.0,7388.0
price,2020-01-07 00:00:00+00:00,7953.0,7588.0,7503.0,7390.0,7250.0,7127.0,7238.0,7293.0
price,2020-01-08 00:00:00+00:00,8273.0,7953.0,7588.0,7503.0,7390.0,7250.0,7127.0,7238.0
price,2020-01-09 00:00:00+00:00,7943.0,8273.0,7953.0,7588.0,7503.0,7390.0,7250.0,7127.0
price,2020-01-10 00:00:00+00:00,7933.0,7943.0,8273.0,7953.0,7588.0,7503.0,7390.0,7250.0
price,2020-01-11 00:00:00+00:00,8120.0,7933.0,7943.0,8273.0,7953.0,7588.0,7503.0,7390.0
price,2020-01-12 00:00:00+00:00,8146.0,8120.0,7933.0,7943.0,8273.0,7953.0,7588.0,7503.0
price,2020-01-13 00:00:00+00:00,8151.0,8146.0,8120.0,7933.0,7943.0,8273.0,7953.0,7588.0
price,2020-01-14 00:00:00+00:00,8605.0,8151.0,8146.0,8120.0,7933.0,7943.0,8273.0,7953.0
price,2020-01-15 00:00:00+00:00,8778.0,8605.0,8151.0,8146.0,8120.0,7933.0,7943.0,8273.0
price,2020-01-16 00:00:00+00:00,8693.0,8778.0,8605.0,8151.0,8146.0,8120.0,7933.0,7943.0
price,2020-01-17 00:00:00+00:00,8869.0,8693.0,8778.0,8605.0,8151.0,8146.0,8120.0,7933.0
price,2020-01-18 00:00:00+00:00,8907.0,8869.0,8693.0,8778.0,8605.0,8151.0,8146.0,8120.0
price,2020-01-19 00:00:00+00:00,8859.0,8907.0,8869.0,8693.0,8778.0,8605.0,8151.0,8146.0
price,2020-01-20 00:00:00+00:00,8670.0,8859.0,8907.0,8869.0,8693.0,8778.0,8605.0,8151.0
price,2020-01-21 00:00:00+00:00,8672.0,8670.0,8859.0,8907.0,8869.0,8693.0,8778.0,8605.0
price,2020-01-22 00:00:00+00:00,8693.0,8672.0,8670.0,8859.0,8907.0,8869.0,8693.0,8778.0
price,2020-01-23 00:00:00+00:00,8469.0,8693.0,8672.0,8670.0,8859.0,8907.0,8869.0,8693.0
price,2020-01-24 00:00:00+00:00,8410.0,8469.0,8693.0,8672.0,8670.0,8859.0,8907.0,8869.0
price,2020-01-25 00:00:00+00:00,8349.0,8410.0,8469.0,8693.0,8672.0,8670.0,8859.0,8907.0
price,2020-01-26 00:00:00+00:00,8466.0,8349.0,8410.0,8469.0,8693.0,8672.0,8670.0,8859.0
price,2020-01-27 00:00:00+00:00,8744.0,8466.0,8349.0,8410.0,8469.0,8693.0,8672.0,8670.0
price,2020-01-28 00:00:00+00:00,9049.0,8744.0,8466.0,8349.0,8410.0,8469.0,8693.0,8672.0
price,2020-01-29 00:00:00+00:00,9349.0,9049.0,8744.0,8466.0,8349.0,8410.0,8469.0,8693.0
price,2020-01-30 00:00:00+00:00,9394.0,9349.0,9049.0,8744.0,8466.0,8349.0,8410.0,8469.0
price,2020-01-31 00:00:00+00:00,9366.0,9394.0,9349.0,9049.0,8744.0,8466.0,8349.0,8410.0
price,2020-02-01 00:00:00+00:00,9393.0,9366.0,9394.0,9349.0,9049.0,8744.0,8466.0,8349.0
price,2020-02-02 00:00:00+00:00,9398.0,9393.0,9366.0,9394.0,9349.0,9049.0,8744.0,8466.0
price,2020-02-03 00:00:00+00:00,9356.0,9398.0,9393.0,9366.0,9394.0,9349.0,9049.0,8744.0
price,2020-02-04 00:00:00+00:00,9233.0,9356.0,9398.0,9393.0,9366.0,9394.0,9349.0,9049.0
price,2020-02-05 00:00:00+00:00,9421.0,9233.0,9356.0,9398.0,9393.0,9366.0,9394.0,9349.0
price,2020-02-06 00:00:00+00:00,9706.0,9421.0,9233.0,9356.0,9398.0,9393.0,9366.0,9394.0
price,2020-02-07 00:00:00+00:00,9798.0,9706.0,9421.0,9233.0,9356.0,9398.0,9393.0,9366.0
price,2020-02-08 00:00:00+00:00,9823.0,9798.0,9706.0,9421.0,9233.0,9356.0,9398.0,9393.0
price,2020-02-09 00:00:00+00:00,10083.0,9823.0,9798.0,9706.0,9421.0,9233.0,9356.0,9398.0
price,2020-02-10 00:00:00+00:00,9932.0,10083.0,9823.0,9798.0,9706.0,9421.0,9233.0,9356.0
price,2020-02-11 00:00:00+00:00,9968.0,9932.0,10083.0,9823.0,9798.0,9706.0,9421.0,9233.0
price,2020-02-12 00:00:00+00:00,10331.0,9968.0,9932.0,10083.0,9823.0,9798.0,9706.0,9421.0
price,2020-02-13 00:00:00+00:00,10289.0,10331.0,9968.0,9932.0,10083.0,9823.0,9798.0,9706.0
price,2020-02-14 00:00:00+00:00,10272.0,10289.0,10331.0,9968.0,9932.0,10083.0,9823.0,9798.0
price,2020-02-15 00:00:00+00:00,10152.0,10272.0,10289.0,10331.0,9968.0,9932.0,10083.0,9823.0
price,2020-02-16 00:00:00+00:00,9916.0,10152.0,10272.0,10289.0,10331.0,9968.0,9932.0,10083.0
price,2020-02-17 00:00:00+00:00,9723.0,9916.0,10152.0,10272.0,10289.0,10331.0,9968.0,9932.0
price,2020-02-18 00:00:00+00:00,9840.0,9723.0,9916.0,10152.0,10272.0,10289.0,10331.0,9968.0
price,2020-02-19 00:00:00+00:00,10091.0,9840.0,9723.0,9916.0,10152.0,10272.0,10289.0,10331.0
price,2020-02-20 00:00:00+00:00,9612.0,10091.0,9840.0,9723.0,9916.0,10152.0,10272.0,10289.0
price,2020-02-21 00:00:00+00:00,9688.0,9612.0,10091.0,9840.0,9723.0,9916.0,10152.0,10272.0
price,2020-02-22 00:00:00+00:00,9666.0,9688.0,9612.0,10091.0,9840.0,9723.0,9916.0,10152.0
price,2020-02-23 00:00:00+00:00,9850.0,9666.0,9688.0,9612.0,10091.0,9840.0,9723.0,9916.0
price,2020-02-24 00:00:00+00:00,9755.0,9850.0,9666.0,9688.0,9612.0,10091.0,9840.0,9723.0
price,2020-02-25 00:00:00+00:00,9520.0,9755.0,9850.0,9666.0,9688.0,9612.0,10091.0,9840.0
price,2020-02-26 00:00:00+00:00,9065.0,9520.0,9755.0,9850.0,9666.0,9688.0,9612.0,10091.0
price,2020-02-27 00:00:00+00:00,8803.0,9065.0,9520.0,9755.0,9850.0,9666.0,9688.0,9612.0
price,2020-02-28 00:00:00+00:00,8706.0,8803.0,9065.0,9520.0,9755.0,9850.0,9666.0,9688.0
price,2020-02-29 00:00:00+00:00,8690.0,8706.0,8803.0,9065.0,9520.0,9755.0,9850.0,9666.0
price,2020-03-01 00:00:00+00:00,8572.0,8690.0,8706.0,8803.0,9065.0,9520.0,9755.0,9850.0
price,2020-03-02 00:00:00+00:00,8754.0,8572.0,8690.0,8706.0,8803.0,9065.0,9520.0,9755.0
price,2020-03-03 00:00:00+00:00,8791.0,8754.0,8572.0,8690.0,8706.0,8803.0,9065.0,9520.0
price,2020-03-04 00:00:00+00:00,8767.0,8791.0,8754.0,8572.0,8690.0,8706.0,8803.0,9065.0
price,2020-03-05 00:00:00+00:00,9024.0,8767.0,8791.0,8754.0,8572.0,8690.0,8706.0,8803.0
price,2020-03-06 00:00:00+00:00,9099.0,9024.0,8767.0,8791.0,8754.0,8572.0,8690.0,8706.0
price,2020-03-07 00:00:00+00:00,9050.0,9099.0,9024.0,8767.0,8791.0,8754.0,8572.0,8690.0
price,2020-03-08 00:00:00+00:00,8589.0,9050.0,9099.0,9024.0,8767.0,8791.0,8754.0,8572.0
price,2020-03-09 00:00:00+00:00,7886.0,8589.0,9050.0,9099.0,9024.0,8767.0,8791.0,8754.0
price,2020-03-10 00:00:00+00:00,7957.0,7886.0,8589.0,9050.0,9099.0,9024.0,8767.0,8791.0
price,2020-03-11 00:00:00+00:00,7856.0,7957.0,7886.0,8589.0,9050.0,9099.0,9024.0,8767.0
price,2020-03-12 00:00:00+00:00,6696.0,7856.0,7957.0,7886.0,8589.0,9050.0,9099.0,9024.0
price,2020-03-13 00:00:00+00:00,5278.0,6696.0,7856.0,7957.0,7886.0,8589.0,9050.0,9099.0
price,2020-03-14 00:00:00+00:00,5401.0,5278.0,6696.0,7856.0,7957.0,7886.0,8589.0,9050.0
price,2020-03-15 00:00:00+00:00,5316.0,5401.0,5278.0,6696.0,7856.0,7957.0,7886.0,8589.0
price,2020-03-16 00:00:00+00:00,5005.0,5316.0,5401.0,5278.0,6696.0,7856.0,7957.0,7886.0
price,2020-03-17 00:00:00+00:00,5179.0,5005.0,5316.0,5401.0,5278.0,6696.0,7856.0,7957.0
price,2020-03-18 00:00:00+00:00,5182.0,5179.0,5005.0,5316.0,5401.0,5278.0,6696.0,7856.0
price,2020-03-19 00:00:00+00:00,5668.0,5182.0,5179.0,5005.0,5316.0,5401.0,5278.0,6696.0
price,2020-03-20 00:00:00+00:00,6288.0,5668.0,5182.0,5179.0,5005.0,5316.0,5401.0,5278.0
price,2020-03-21 00:00:00+00:00,6167.0,6288.0,5668.0,5182.0,5179.0,5005.0,5316.0,5401.0
price,2020-03-22 00:00:00+00:00,6134.0,6167.0,6288.0,5668.0,5182.0,5179.0,5005.0,5316.0
price,2020-03-23 00:00:00+00:00,6097.0,6134.0,6167.0,6288.0,5668.0,5182.0,5179.0,5005.0
price,2020-03-24 00:00:00+00:00,6629.0,6097.0,6134.0,6167.0,6288.0,5668.0,5182.0,5179.0
price,2020-03-25 00:00:00+00:00,6658.0,6629.0,6097.0,6134.0,6167.0,6288.0,5668.0,5182.0
price,2020-03-26 00:00:00+00:00,6666.0,6658.0,6629.0,6097.0,6134.0,6167.0,6288.0,5668.0
price,2020-03-27 00:00:00+00:00,6685.0,6666.0,6658.0,6629.0,6097.0,6134.0,6167.0,6288.0
price,2020-03-28 00:00:00+00:00,6228.0,6685.0,6666.0,6658.0,6629.0,6097.0,6134.0,6167.0
price,2020-03-29 00:00:00+00:00,6124.0,6228.0,6685.0,6666.0,6658.0,6629.0,6097.0,6134.0
price,2020-03-30 00:00:00+00:00,6266.0,6124.0,6228.0,6685.0,6666.0,6658.0,6629.0,6097.0
price,2020-03-31 00:00:00+00:00,6451.0,6266.0,6124.0,6228.0,6685.0,6666.0,6658.0,6629.0
price,2020-04-01 00:00:00+00:00,6314.0,6451.0,6266.0,6124.0,6228.0,6685.0,6666.0,6658.0
price,2020-04-02 00:00:00+00:00,6722.0,6314.0,6451.0,6266.0,6124.0,6228.0,6685.0,6666.0
price,2020-04-03 00:00:00+00:00,6822.0,6722.0,6314.0,6451.0,6266.0,6124.0,6228.0,6685.0
price,2020-04-04 00:00:00+00:00,6773.0,6822.0,6722.0,6314.0,6451.0,6266.0,6124.0,6228.0
price,2020-04-05 00:00:00+00:00,6799.0,6773.0,6822.0,6722.0,6314.0,6451.0,6266.0,6124.0
price,2020-04-06 00:00:00+00:00,7082.0,6799.0,6773.0,6822.0,6722.0,6314.0,6451.0,6266.0
price,2020-04-07 00:00:00+00:00,7310.0,7082.0,6799.0,6773.0,6822.0,6722.0,6314.0,6451.0
price,2020-04-08 00:00:00+00:00,7280.0,7310.0,7082.0,6799.0,6773.0,6822.0,6722.0,6314.0
price,2020-04-09 00:00:00+00:00,7286.0,7280.0,7310.0,7082.0,6799.0,6773.0,6822.0,6722.0
price,2020-04-10 00:00:00+00:00,6980.0,7286.0,7280.0,7310.0,7082.0,6799.0,6773.0,6822.0
price,2020-04-11 00:00:00+00:00,6846.0,6980.0,7286.0,7280.0,7310.0,7082.0,6799.0,6773.0
price,2020-04-12 00:00:00+00:00,6946.0,6846.0,6980.0,7286.0,7280.0,7310.0,7082.0,6799.0
price,2020-04-13 00:00:00+00:00,6745.0,6946.0,6846.0,6980.0,7286.0,7280.0,7310.0,7082.0
price,2020-04-14 00:00:00+00:00,6874.0,6745.0,6946.0,6846.0,6980.0,7286.0,7280.0,7310.0
price,2020-04-15 00:00:00+00:00,6793.0,6874.0,6745.0,6946.0,6846.0,6980.0,7286.0,7280.0
price,2020-04-16 00:00:00+00:00,6893.0,6793.0,6874.0,6745.0,6946.0,6846.0,6980.0,7286.0
price,2020-04-17 00:00:00+00:00,7074.0,6893.0,6793.0,6874.0,6745.0,6946.0,6846.0,6980.0
price,2020-04-18 00:00:00+00:00,7129.0,7074.0,6893.0,6793.0,6874.0,6745.0,6946.0,6846.0
price,2020-04-19 00:00:00+00:00,7157.0,7129.0,7074.0,6893.0,6793.0,6874.0,6745.0,6946.0
price,2020-04-20 00:00:00+00:00,7047.0,7157.0,7129.0,7074.0,6893.0,6793.0,6874.0,6745.0
price,2020-04-21 00:00:00+00:00,6863.0,7047.0,7157.0,7129.0,7074.0,6893.0,6793.0,6874.0
price,2020-04-22 00:00:00+00:00,6986.0,6863.0,7047.0,7157.0,7129.0,7074.0,6893.0,6793.0
price,2020-04-23 00:00:00+00:00,7272.0,6986.0,6863.0,7047.0,7157.0,7129.0,7074.0,6893.0
price,2020-04-24 00:00:00+00:00,7519.0,7272.0,6986.0,6863.0,7047.0,7157.0,7129.0,7074.0
price,2020-04-25 00:00:00+00:00,7541.0,7519.0,7272.0,6986.0,6863.0,7047.0,7157.0,7129.0
price,2020-04-26 00:00:00+00:00,7583.0,7541.0,7519.0,7272.0,6986.0,6863.0,7047.0,7157.0
price,2020-04-27 00:00:00+00:00,7705.0,7583.0,7541.0,7519.0,7272.0,6986.0,6863.0,7047.0
price,2020-04-28 00:00:00+00:00,7726.0,7705.0,7583.0,7541.0,7519.0,7272.0,6986.0,6863.0
price,2020-04-29 00:00:00+00:00,8198.0,7726.0,7705.0,7583.0,7541.0,7519.0,7272.0,6986.0
price,2020-04-30 00:00:00+00:00,8883.0,8198.0,7726.0,7705.0,7583.0,7541.0,7519.0,7272.0
price,2020-05-01 00:00:00+00:00,8777.0,8883.0,8198.0,7726.0,7705.0,7583.0,7541.0,7519.0
price,2020-05-02 00:00:00+00:00,8854.0,8777.0,8883.0,8198.0,7726.0,7705.0,7583.0,7541.0
price,2020-05-03 00:00:00+00:00,8973.0,8854.0,8777.0,8883.0,8198.0,7726.0,7705.0,7583.0
price,2020-05-04 00:00:00+00:00,8780.0,8973.0,8854.0,8777.0,8883.0,8198.0,7726.0,7705.0
price,2020-05-05 00:00:00+00:00,8904.0,8780.0,8973.0,8854.0,8777.0,8883.0,8198.0,7726.0
price,2020-05-06 00:00:00+00:00,9109.0,8904.0,8780.0,8973.0,8854.0,8777.0,8883.0,8198.0
price,2020-05-07 00:00:00+00:00,9445.0,9109.0,8904.0,8780.0,8973.0,8854.0,8777.0,8883.0
price,2020-05-08 00:00:00+00:00,9917.0,9445.0,9109.0,8904.0,8780.0,8973.0,8854.0,8777.0
price,2020-05-09 00:00:00+00:00,9724.0,9917.0,9445.0,9109.0,8904.0,8780.0,8973.0,8854.0
price,2020-05-10 00:00:00+00:00,8697.0,9724.0,9917.0,9445.0,9109.0,8904.0,8780.0,8973.0
price,2020-05-11 00:00:00+00:00,8704.0,8697.0,9724.0,9917.0,9445.0,9109.0,8904.0,8780.0
price,2020-05-12 00:00:00+00:00,8775.0,8704.0,8697.0,9724.0,9917.0,9445.0,9109.0,8904.0
price,2020-05-13 00:00:00+00:00,9039.0,8775.0,8704.0,8697.0,9724.0,9917.0,9445.0,9109.0
price,2020-05-14 00:00:00+00:00,9523.0,9039.0,8775.0,8704.0,8697.0,9724.0,9917.0,9445.0
price,2020-05-15 00:00:00+00:00,9519.0,9523.0,9039.0,8775.0,8704.0,8697.0,9724.0,9917.0
price,2020-05-16 00:00:00+00:00,9407.0,9519.0,9523.0,9039.0,8775.0,8704.0,8697.0,9724.0
price,2020-05-17 00:00:00+00:00,9623.0,9407.0,9519.0,9523.0,9039.0,8775.0,8704.0,8697.0
price,2020-05-18 00:00:00+00:00,9728.0,9623.0,9407.0,9519.0,9523.0,9039.0,8775.0,8704.0
price,2020-05-19 00:00:00+00:00,9680.0,9728.0,9623.0,9407.0,9519.0,9523.0,9039.0,8775.0
price,2020-05-20 00:00:00+00:00,9677.0,9680.0,9728.0,9623.0,9407.0,9519.0,9523.0,9039.0
price,2020-05-21 00:00:00+00:00,9302.0,9677.0,9680.0,9728.0,9623.0,9407.0,9519.0,9523.0
price,2020-05-22 00:00:00+00:00,9137.0,9302.0,9677.0,9680.0,9728.0,9623.0,9407.0,9519.0
price,2020-05-23 00:00:00+00:00,9216.0,9137.0,9302.0,9677.0,9680.0,9728.0,9623.0,9407.0
price,2020-05-24 00:00:00+00:00,9139.0,9216.0,9137.0,9302.0,9677.0,9680.0,9728.0,9623.0
price,2020-05-25 00:00:00+00:00,8829.0,9139.0,9216.0,9137.0,9302.0,9677.0,9680.0,9728.0
price,2020-05-26 00:00:00+00:00,8872.0,8829.0,9139.0,9216.0,9137.0,9302.0,9677.0,9680.0
price,2020-05-27 00:00:00+00:00,9033.0,8872.0,8829.0,9139.0,9216.0,9137.0,9302.0,9677.0
price,2020-05-28 00:00:00+00:00,9320.0,9033.0,8872.0,8829.0,9139.0,9216.0,9137.0,9302.0
price,2020-05-29 00:00:00+00:00,9463.0,9320.0,9033.0,8872.0,8829.0,9139.0,9216.0,9137.0
price,2020-05-30 00:00:00+00:00,9510.0,9463.0,9320.0,9033.0,8872.0,8829.0,9139.0,9216.0
price,2020-05-31 00:00:00+00:00,9558.0,9510.0,9463.0,9320.0,9033.0,8872.0,8829.0,9139.0
price,2020-06-01 00:00:00+00:00,9581.0,9558.0,9510.0,9463.0,9320.0,9033.0,8872.0,8829.0
price,2020-06-02 00:00:00+00:00,9894.0,9581.0,9558.0,9510.0,9463.0,9320.0,9033.0,8872.0
price,2020-06-03 00:00:00+00:00,9561.0,9894.0,9581.0,9558.0,9510.0,9463.0,9320.0,9033.0
price,2020-06-04 00:00:00+00:00,9710.0,9561.0,9894.0,9581.0,9558.0,9510.0,9463.0,9320.0
price,2020-06-05 00:00:00+00:00,9760.0,9710.0,9561.0,9894.0,9581.0,9558.0,9510.0,9463.0
price,2020-06-06 00:00:00+00:00,9656.0,9760.0,9710.0,9561.0,9894.0,9581.0,9558.0,9510.0
price,2020-06-07 00:00:00+00:00,9644.0,9656.0,9760.0,9710.0,9561.0,9894.0,9581.0,9558.0
price,2020-06-08 00:00:00+00:00,9733.0,9644.0,9656.0,9760.0,9710.0,9561.0,9894.0,9581.0
price,2020-06-09 00:00:00+00:00,9719.0,9733.0,9644.0,9656.0,9760.0,9710.0,9561.0,9894.0
price,2020-06-10 00:00:00+00:00,9793.0,9719.0,9733.0,9644.0,9656.0,9760.0,9710.0,9561.0
price,2020-06-11 00:00:00+00:00,9659.0,9793.0,9719.0,9733.0,9644.0,9656.0,9760.0,9710.0
price,2020-06-12 00:00:00+00:00,9427.0,9659.0,9793.0,9719.0,9733.0,9644.0,9656.0,9760.0
price,2020-06-13 00:00:00+00:00,9444.0,9427.0,9659.0,9793.0,9719.0,9733.0,9644.0,9656.0
price,2020-06-14 00:00:00+00:00,9425.0,9444.0,9427.0,9659.0,9793.0,9719.0,9733.0,9644.0
price,2020-06-15 00:00:00+00:00,9261.0,9425.0,9444.0,9427.0,9659.0,9793.0,9719.0,9733.0
